"Time","MFC in Counter value ls","MFC in Measure ccs/min","MFC in Setpoint ccs/min","Meter Out Counter value ls","Meter Out Measure ccs/min"
﻿"2022-05-16 21:05:06.174",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:06:06.178",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:07:06.169",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:08:06.170",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:09:06.174",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:10:06.178",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:11:06.170",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:12:06.170",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:13:06.181",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:14:06.162",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:15:06.167",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:16:06.171",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:17:06.161",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:18:06.162",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:19:06.167",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:20:06.171",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:21:06.160",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:22:06.162",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:23:06.166",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:24:06.158",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:25:06.158",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:26:06.163",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:27:06.167",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:28:06.158",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:29:06.159",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:30:06.165",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:31:06.168",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:32:06.157",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:33:06.159",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:34:06.164",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:35:06.157",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:36:06.155",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:37:06.160",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:38:06.163",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:39:06.156",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:40:06.156",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:41:06.160",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:42:06.154",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:43:06.155",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:44:06.156",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:45:06.160",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:46:06.153",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:47:06.152",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:48:06.156",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:49:06.160",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:50:06.152",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:51:06.153",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:52:06.157",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:53:06.148",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:54:06.148",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:55:06.140",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:56:06.140",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:57:06.144",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:58:06.149",5.632257,0,0,5.584554,0
﻿"2022-05-16 21:59:06.139",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:00:06.143",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:01:06.144",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:02:06.135",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:03:06.136",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:04:06.124",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:05:06.129",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:06:06.133",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:07:06.122",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:08:06.125",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:09:06.128",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:10:06.121",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:11:06.121",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:12:06.124",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:13:06.129",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:14:06.117",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:15:06.110",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:16:06.110",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:17:06.113",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:18:06.117",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:19:06.108",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:20:06.109",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:21:06.113",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:22:06.117",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:23:06.107",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:24:06.109",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:25:06.096",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:26:06.101",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:27:06.106",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:28:06.096",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:29:06.097",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:30:06.101",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:31:06.091",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:32:06.093",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:33:06.097",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:34:06.101",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:35:06.091",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:36:06.093",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:37:06.098",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:38:06.089",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:39:06.089",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:40:06.095",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:41:06.098",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:42:06.087",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:43:06.090",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:44:06.095",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:45:06.084",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:46:06.086",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:47:06.089",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:48:06.083",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:49:06.082",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:50:06.086",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:51:06.090",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:52:06.083",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:53:06.082",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:54:06.074",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:55:06.077",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:56:06.078",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:57:06.083",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:58:06.070",5.632257,0,0,5.584554,0
﻿"2022-05-16 22:59:06.074",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:00:06.079",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:01:06.068",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:02:06.071",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:03:06.074",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:04:06.062",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:05:06.066",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:06:06.054",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:07:06.059",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:08:06.063",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:09:06.052",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:10:06.054",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:11:06.058",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:12:06.049",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:13:06.051",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:14:06.055",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:15:06.059",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:16:06.047",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:17:06.050",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:18:06.055",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:19:06.045",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:20:06.050",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:21:06.051",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:22:06.055",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:23:06.046",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:24:06.047",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:25:06.036",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:26:06.039",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:27:06.043",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:28:06.033",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:29:06.035",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:30:06.038",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:31:06.044",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:32:06.034",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:33:06.035",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:34:06.026",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:35:06.027",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:36:06.033",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:37:06.024",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:38:06.023",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:39:06.027",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:40:06.032",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:41:06.019",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:42:06.023",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:43:06.027",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:44:06.015",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:45:06.019",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:46:06.008",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:47:06.011",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:48:06.016",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:49:06.020",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:50:06.009",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:51:06.011",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:52:06.016",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:53:06.004",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:54:06.008",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:55:06.011",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:56:06.004",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:57:06.004",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:58:06.007",5.632257,0,0,5.584554,0
﻿"2022-05-16 23:59:06.012",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:00:06.002",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:01:06.004",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:02:06.008",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:03:06.012",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:04:05.999",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:05:05.990",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:06:05.992",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:07:05.996",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:08:06.000",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:09:05.988",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:10:05.992",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:11:05.997",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:12:05.987",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:13:05.988",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:14:05.976",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:15:05.980",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:16:05.984",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:17:05.974",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:18:05.976",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:19:05.980",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:20:05.984",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:21:05.974",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:22:05.976",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:23:05.981",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:24:05.968",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:25:05.972",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:26:05.962",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:27:05.964",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:28:05.968",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:29:05.972",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:30:05.960",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:31:05.964",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:32:05.969",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:33:05.960",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:34:05.960",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:35:05.952",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:36:05.952",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:37:05.957",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:38:05.961",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:39:05.952",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:40:05.953",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:41:05.957",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:42:05.961",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:43:05.951",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:44:05.953",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:45:05.957",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:46:05.961",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:47:05.949",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:48:05.953",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:49:05.957",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:50:05.949",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:51:05.949",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:52:05.940",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:53:05.941",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:54:05.946",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:55:05.937",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:56:05.938",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:57:05.942",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:58:05.947",5.632257,0,0,5.584554,0
﻿"2022-05-17 00:59:05.936",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:00:05.937",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:01:05.942",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:02:05.946",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:03:05.934",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:04:05.938",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:05:05.928",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:06:05.929",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:07:05.934",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:08:05.925",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:09:05.926",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:10:05.930",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:11:05.934",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:12:05.923",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:13:05.926",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:14:05.918",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:15:05.918",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:16:05.910",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:17:05.912",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:18:05.914",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:19:05.918",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:20:05.911",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:21:05.911",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:22:05.915",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:23:05.918",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:24:05.907",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:25:05.910",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:26:05.898",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:27:05.902",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:28:05.906",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:29:05.899",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:30:05.898",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:31:05.903",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:32:05.907",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:33:05.899",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:34:05.898",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:35:05.887",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:36:05.890",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:37:05.881",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:38:05.882",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:39:05.886",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:40:05.891",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:41:05.880",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:42:05.882",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:43:05.886",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:44:05.891",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:45:05.879",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:46:05.883",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:47:05.886",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:48:05.877",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:49:05.879",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:50:05.883",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:51:05.871",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:52:05.875",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:53:05.879",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:54:05.867",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:55:05.871",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:56:05.863",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:57:05.863",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:58:05.867",5.632257,0,0,5.584554,0
﻿"2022-05-17 01:59:05.871",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:00:05.858",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:01:05.863",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:02:05.857",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:03:05.854",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:04:05.859",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:05:05.850",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:06:05.850",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:07:05.855",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:08:05.860",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:09:05.847",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:10:05.851",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:11:05.855",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:12:05.846",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:13:05.848",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:14:05.835",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:15:05.839",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:16:05.843",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:17:05.835",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:18:05.836",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:19:05.839",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:20:05.844",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:21:05.833",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:22:05.836",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:23:05.839",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:24:05.827",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:25:05.832",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:26:05.820",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:27:05.823",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:28:05.828",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:29:05.832",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:30:05.819",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:31:05.823",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:32:05.827",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:33:05.817",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:34:05.819",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:35:05.808",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:36:05.811",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:37:05.817",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:38:05.806",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:39:05.807",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:40:05.812",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:41:05.804",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:42:05.804",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:43:05.808",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:44:05.795",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:45:05.799",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:46:05.804",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:47:05.796",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:48:05.795",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:49:05.803",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:50:05.804",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:51:05.793",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:52:05.796",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:53:05.802",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:54:05.788",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:55:05.792",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:56:05.782",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:57:05.785",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:58:05.789",5.632257,0,0,5.584554,0
﻿"2022-05-17 02:59:05.792",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:00:05.782",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:01:05.784",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:02:05.788",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:03:05.781",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:04:05.780",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:05:05.772",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:06:05.773",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:07:05.776",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:08:05.768",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:09:05.768",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:10:05.773",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:11:05.777",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:12:05.768",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:13:05.768",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:14:05.757",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:15:05.760",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:16:05.764",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:17:05.752",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:18:05.756",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:19:05.761",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:20:05.751",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:21:05.752",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:22:05.757",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:23:05.760",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:24:05.749",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:25:05.738",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:26:05.740",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:27:05.745",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:28:05.749",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:29:05.738",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:30:05.741",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:31:05.744",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:32:05.735",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:33:05.736",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:34:05.727",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:35:05.728",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:36:05.733",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:37:05.725",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:38:05.732",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:39:05.729",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:40:05.732",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:41:05.722",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:42:05.725",5.632257,0,0,5.584554,0
