"Time","Meter Out Counter value ls","Meter Out Measure ccs/min"
﻿"2022-05-15 10:07:18.667",0.06372922,0
﻿"2022-05-15 10:12:18.668",0.06372922,0
﻿"2022-05-15 10:17:18.671",0.06372922,0
﻿"2022-05-15 10:22:18.676",0.06372922,0
﻿"2022-05-15 10:27:18.664",0.06372922,0
﻿"2022-05-15 10:32:18.669",0.06372922,0
﻿"2022-05-15 10:37:18.657",0.06372922,0
﻿"2022-05-15 10:42:18.661",0.06372922,0
﻿"2022-05-15 10:47:18.652",0.06372922,0
﻿"2022-05-15 10:52:18.654",0.06372922,0
﻿"2022-05-15 10:57:18.659",0.06372922,0
﻿"2022-05-15 11:02:18.650",0.06372922,0
﻿"2022-05-15 11:07:18.651",0.06372922,0
﻿"2022-05-15 11:12:18.656",0.06372922,0
﻿"2022-05-15 11:17:18.646",0.06372922,0
﻿"2022-05-15 11:22:18.648",0.06372922,0
﻿"2022-05-15 11:27:18.652",0.06372922,0
﻿"2022-05-15 11:32:18.643",0.06372922,0
﻿"2022-05-15 11:37:18.645",0.06372922,0
﻿"2022-05-15 11:42:18.649",0.06372922,0
﻿"2022-05-15 11:47:18.642",0.06372922,0
﻿"2022-05-15 11:52:18.642",0.06372922,0
﻿"2022-05-15 11:57:18.646",0.06372922,0
﻿"2022-05-15 12:02:18.651",0.06372922,0
﻿"2022-05-15 12:07:18.643",0.06372922,0
﻿"2022-05-15 12:12:18.643",0.06372922,0
﻿"2022-05-15 12:17:18.634",0.06372922,0
﻿"2022-05-15 12:22:18.636",0.06372922,0
﻿"2022-05-15 12:27:18.641",0.06372922,0
﻿"2022-05-15 12:32:18.628",0.06372922,0
﻿"2022-05-15 12:37:18.634",0.06372922,0
﻿"2022-05-15 12:42:18.638",0.06372922,0
﻿"2022-05-15 12:47:18.630",0.06372922,0
﻿"2022-05-15 12:52:18.631",0.06372922,0
﻿"2022-05-15 12:57:18.635",0.06372922,0
﻿"2022-05-15 13:02:18.626",0.06372922,0
﻿"2022-05-15 13:07:18.628",0.06372922,0
﻿"2022-05-15 13:12:18.618",0.06372922,0
﻿"2022-05-15 13:17:18.619",0.06372922,0
﻿"2022-05-15 13:22:18.624",0.06372922,0
﻿"2022-05-15 13:27:18.616",0.06372922,0
﻿"2022-05-15 13:32:18.617",0.06372922,0
﻿"2022-05-15 13:37:18.621",0.06372922,0
﻿"2022-05-15 13:42:18.626",0.06372922,0
﻿"2022-05-15 13:47:18.613",0.06372922,0
﻿"2022-05-15 13:52:18.618",0.06372922,0
﻿"2022-05-15 13:57:18.606",0.06372922,0
﻿"2022-05-15 14:02:18.611",0.06372922,0
﻿"2022-05-15 14:07:18.615",0.06372922,0
﻿"2022-05-15 14:12:18.604",0.06372922,0
﻿"2022-05-15 14:17:18.608",0.06372922,0
﻿"2022-05-15 14:22:18.612",0.06372922,0
﻿"2022-05-15 14:27:18.601",0.06372922,0
﻿"2022-05-15 14:32:18.605",0.06372922,0
﻿"2022-05-15 14:37:18.609",0.06372922,0
﻿"2022-05-15 14:42:18.601",0.06372922,0
﻿"2022-05-15 14:47:18.601",0.06372922,0
﻿"2022-05-15 14:52:18.591",0.06372922,0
﻿"2022-05-15 14:57:18.594",0.06372922,0
﻿"2022-05-15 15:02:18.598",0.06372922,0
﻿"2022-05-15 15:07:18.587",0.06372922,0
﻿"2022-05-15 15:12:18.591",0.06372922,0
﻿"2022-05-15 15:17:18.595",0.06372922,0
﻿"2022-05-15 15:22:18.588",0.06372922,0
﻿"2022-05-15 15:27:18.588",0.06372922,0
﻿"2022-05-15 15:32:18.593",0.06372922,0
﻿"2022-05-15 15:37:18.580",0.06372922,0
﻿"2022-05-15 15:42:18.585",0.06372922,0
﻿"2022-05-15 15:47:18.576",0.06372922,0
﻿"2022-05-15 15:52:18.578",0.06372922,0
﻿"2022-05-15 15:57:18.583",0.06372922,0
﻿"2022-05-15 16:02:18.574",0.06372922,0
﻿"2022-05-15 16:07:18.575",0.06372922,0
﻿"2022-05-15 16:12:18.579",0.06372922,0
﻿"2022-05-15 16:17:18.583",0.06372922,0
﻿"2022-05-15 16:22:18.572",0.06372922,0
﻿"2022-05-15 16:27:18.577",0.06372922,0
﻿"2022-05-15 16:32:18.565",0.06372922,0
﻿"2022-05-15 16:37:18.568",0.06372922,0
﻿"2022-05-15 16:42:18.574",0.06372922,0
﻿"2022-05-15 16:47:18.565",0.06372922,0
﻿"2022-05-15 16:52:18.566",0.06372922,0
﻿"2022-05-15 16:57:18.571",0.06372922,0
﻿"2022-05-15 17:02:18.563",0.06372922,0
﻿"2022-05-15 17:07:18.562",0.06372922,0
﻿"2022-05-15 17:12:18.568",0.06372922,0
﻿"2022-05-15 17:17:18.555",0.06372922,0
﻿"2022-05-15 17:22:18.559",0.06372922,0
﻿"2022-05-15 17:27:18.552",0.06372922,0
﻿"2022-05-15 17:32:18.553",0.06372922,0
﻿"2022-05-15 17:37:18.557",0.06372922,0
﻿"2022-05-15 17:42:18.561",0.06372922,0
﻿"2022-05-15 17:47:18.549",0.06372922,0
﻿"2022-05-15 17:52:18.554",0.06372922,0
﻿"2022-05-15 17:57:18.559",0.06372922,0
﻿"2022-05-15 18:02:18.548",0.06372922,0
﻿"2022-05-15 18:07:18.538",0.06372922,0
﻿"2022-05-15 18:12:18.539",0.06372922,0
﻿"2022-05-15 18:17:18.543",0.06372922,0
﻿"2022-05-15 18:22:18.535",0.06372922,0
﻿"2022-05-15 18:27:18.535",0.06372922,0
﻿"2022-05-15 18:32:18.540",0.06372922,0
﻿"2022-05-15 18:37:18.544",0.06372922,0
﻿"2022-05-15 18:42:18.532",0.06372922,0
﻿"2022-05-15 18:47:18.537",0.06372922,0
﻿"2022-05-15 18:52:18.542",0.06372922,0
﻿"2022-05-15 18:57:18.530",0.06372922,0
﻿"2022-05-15 19:02:18.522",0.06372922,0
﻿"2022-05-15 19:07:18.522",0.06372922,0
﻿"2022-05-15 19:12:18.526",0.06372922,0
﻿"2022-05-15 19:17:18.520",0.06372922,0
﻿"2022-05-15 19:22:18.519",0.06372922,0
﻿"2022-05-15 19:27:18.529",0.06372922,0
﻿"2022-05-15 19:32:18.529",0.06372922,0
﻿"2022-05-15 19:37:18.516",0.06372922,0
﻿"2022-05-15 19:42:18.521",0.06372922,0
﻿"2022-05-15 19:47:18.509",0.06372922,0
﻿"2022-05-15 19:52:18.513",0.06372922,0
﻿"2022-05-15 19:57:18.518",0.06372922,0
﻿"2022-05-15 20:02:18.507",0.06372922,0
﻿"2022-05-15 20:07:18.511",0.06372922,0
﻿"2022-05-15 20:12:18.515",0.06372922,0
﻿"2022-05-15 20:17:18.503",0.06372922,0
﻿"2022-05-15 20:22:18.507",0.06372922,0
﻿"2022-05-15 20:27:18.512",0.06372922,0
﻿"2022-05-15 20:32:18.500",0.06372922,0
﻿"2022-05-15 20:37:18.504",0.06372922,0
﻿"2022-05-15 20:42:18.492",0.06372922,0
﻿"2022-05-15 20:47:18.496",0.06372922,0
﻿"2022-05-15 20:52:18.502",0.06372922,0
﻿"2022-05-15 20:57:18.490",0.06372922,0
﻿"2022-05-15 21:02:18.494",0.06372922,0
﻿"2022-05-15 21:07:18.498",0.06372922,0
﻿"2022-05-15 21:12:18.488",0.06372922,0
﻿"2022-05-15 21:17:18.491",0.06372922,0
﻿"2022-05-15 21:22:18.495",0.06372922,0
﻿"2022-05-15 21:27:18.500",0.06372922,0
﻿"2022-05-15 21:32:18.488",0.06372922,0
﻿"2022-05-15 21:37:18.493",0.06372922,0
﻿"2022-05-15 21:42:18.497",0.06372922,0
﻿"2022-05-15 21:47:18.487",0.06372922,0
﻿"2022-05-15 21:52:18.490",0.06372922,0
﻿"2022-05-15 21:57:18.495",0.06372922,0
﻿"2022-05-15 22:02:18.487",0.06372922,0
﻿"2022-05-15 22:07:18.486",0.06372922,0
﻿"2022-05-15 22:12:18.492",0.06372922,0
﻿"2022-05-15 22:17:18.479",0.06372922,0
﻿"2022-05-15 22:22:18.483",0.06372922,0
﻿"2022-05-15 22:27:18.475",0.06372922,0
﻿"2022-05-15 22:32:18.476",0.06372922,0
﻿"2022-05-15 22:37:18.481",0.06372922,0
﻿"2022-05-15 22:42:18.485",0.06372922,0
﻿"2022-05-15 22:47:18.473",0.06372922,0
﻿"2022-05-15 22:52:18.478",0.06372922,0
﻿"2022-05-15 22:57:18.483",0.06372922,0
﻿"2022-05-15 23:02:18.470",0.06372922,0
﻿"2022-05-15 23:07:18.463",0.06372922,0
﻿"2022-05-15 23:12:18.463",0.06372922,0
﻿"2022-05-15 23:17:18.467",0.06372922,0
﻿"2022-05-15 23:22:18.472",0.06372922,0
﻿"2022-05-15 23:27:18.461",0.06372922,0
﻿"2022-05-15 23:32:18.464",0.06372922,0
﻿"2022-05-15 23:37:18.469",0.06372922,0
﻿"2022-05-15 23:42:18.461",0.06372922,0
﻿"2022-05-15 23:47:18.461",0.06372922,0
﻿"2022-05-15 23:52:18.466",0.06372922,0
﻿"2022-05-15 23:57:18.454",0.06372922,0
﻿"2022-05-16 00:02:18.458",0.06372922,0
﻿"2022-05-16 00:07:18.447",0.06372922,0
﻿"2022-05-16 00:12:18.451",0.06372922,0
﻿"2022-05-16 00:17:18.455",0.06372922,0
﻿"2022-05-16 00:22:18.446",0.06372922,0
﻿"2022-05-16 00:27:18.447",0.06372922,0
﻿"2022-05-16 00:32:18.452",0.06372922,0
﻿"2022-05-16 00:37:18.457",0.06372922,0
﻿"2022-05-16 00:42:18.444",0.06372922,0
﻿"2022-05-16 00:47:18.435",0.06372922,0
﻿"2022-05-16 00:52:18.437",0.06372922,0
﻿"2022-05-16 00:57:18.442",0.06372922,0
﻿"2022-05-16 01:02:18.434",0.06372922,0
﻿"2022-05-16 01:07:18.434",0.06372922,0
﻿"2022-05-16 01:12:18.438",0.06372922,0
﻿"2022-05-16 01:17:18.443",0.06372922,0
﻿"2022-05-16 01:22:18.433",0.06372922,0
﻿"2022-05-16 01:27:18.436",0.06372922,0
﻿"2022-05-16 01:32:18.440",0.06372922,0
﻿"2022-05-16 01:37:18.428",0.06372922,0
﻿"2022-05-16 01:42:18.432",0.06372922,0
﻿"2022-05-16 01:47:18.421",0.06372922,0
﻿"2022-05-16 01:52:18.426",0.06372922,0
﻿"2022-05-16 01:57:18.420",0.06372922,0
﻿"2022-05-16 02:02:18.420",0.06372922,0
﻿"2022-05-16 02:07:18.422",0.06372922,0
﻿"2022-05-16 02:12:18.427",0.06372922,0
﻿"2022-05-16 02:17:18.419",0.06372922,0
﻿"2022-05-16 02:22:18.419",0.06372922,0
﻿"2022-05-16 02:27:18.423",0.06372922,0
﻿"2022-05-16 02:32:18.429",0.06372922,0
﻿"2022-05-16 02:37:18.418",0.06372922,0
﻿"2022-05-16 02:42:18.421",0.06372922,0
﻿"2022-05-16 02:47:18.425",0.06372922,0
﻿"2022-05-16 02:52:18.416",0.06372922,0
﻿"2022-05-16 02:57:18.418",0.06372922,0
﻿"2022-05-16 03:02:18.422",0.0637835,0
﻿"2022-05-16 03:07:18.427",0.0637835,0
﻿"2022-05-16 03:12:18.415",0.0637835,0
﻿"2022-05-16 03:17:18.419",0.0637835,0
﻿"2022-05-16 03:22:18.424",0.0637835,0
﻿"2022-05-16 03:27:18.414",0.0637835,0
﻿"2022-05-16 03:32:18.416",0.0637835,0
﻿"2022-05-16 03:37:18.421",0.0637835,0
﻿"2022-05-16 03:42:18.414",0.0637835,0
﻿"2022-05-16 03:47:18.413",0.0637835,0
﻿"2022-05-16 03:52:18.418",0.0637835,0
﻿"2022-05-16 03:57:18.409",0.0637835,0
﻿"2022-05-16 04:02:18.410",0.0637835,0
﻿"2022-05-16 04:07:18.398",0.0637835,0
﻿"2022-05-16 04:12:18.403",0.0637835,0
﻿"2022-05-16 04:17:18.407",0.0637835,0
﻿"2022-05-16 04:22:18.398",0.0637835,0
﻿"2022-05-16 04:27:18.400",0.0637835,0
﻿"2022-05-16 04:32:18.397",0.0637835,0
﻿"2022-05-16 04:37:18.397",0.0637835,0
﻿"2022-05-16 04:42:18.398",0.0637835,0
﻿"2022-05-16 04:47:18.402",0.0637835,0
﻿"2022-05-16 04:52:18.407",0.0637835,0
﻿"2022-05-16 04:57:18.394",0.0637835,0
﻿"2022-05-16 05:02:18.387",0.0637835,0
﻿"2022-05-16 05:07:18.386",0.0637835,0
﻿"2022-05-16 05:12:18.391",0.0637835,0
﻿"2022-05-16 05:17:18.383",0.0637835,0
﻿"2022-05-16 05:22:18.383",0.0637835,0
﻿"2022-05-16 05:27:18.388",0.0637835,0
﻿"2022-05-16 05:32:18.386",0.0637835,0
﻿"2022-05-16 05:37:18.381",0.0637835,0
﻿"2022-05-16 05:42:18.372",0.0637835,0
﻿"2022-05-16 05:47:18.373",0.0637835,0
﻿"2022-05-16 05:52:18.363",0.0637835,0
﻿"2022-05-16 05:57:18.366",0.0637835,0
﻿"2022-05-16 06:02:18.370",0.0637835,0
﻿"2022-05-16 06:07:18.361",0.0637835,0
﻿"2022-05-16 06:12:18.362",0.0637835,0
﻿"2022-05-16 06:17:18.367",0.0637835,0
﻿"2022-05-16 06:22:18.359",0.0637835,0
﻿"2022-05-16 06:27:18.359",0.0637835,0
﻿"2022-05-16 06:32:18.364",0.0637835,0
﻿"2022-05-16 06:37:18.352",0.0637835,0
﻿"2022-05-16 06:42:18.357",0.0637835,0
﻿"2022-05-16 06:47:18.347",0.0637835,0
﻿"2022-05-16 06:52:18.349",0.0637835,0
﻿"2022-05-16 06:57:18.354",0.0637835,0
﻿"2022-05-16 07:02:18.358",0.0637835,0
﻿"2022-05-16 07:07:18.346",0.0637835,0
﻿"2022-05-16 07:12:18.350",0.0637835,0
﻿"2022-05-16 07:17:18.355",0.0637835,0
﻿"2022-05-16 07:22:18.345",0.0637835,0
﻿"2022-05-16 07:27:18.335",0.0637835,0
﻿"2022-05-16 07:32:18.335",0.0637835,0
﻿"2022-05-16 07:37:18.340",0.0637835,0
﻿"2022-05-16 07:42:18.345",0.0637835,0
﻿"2022-05-16 07:47:18.334",0.0637835,0
﻿"2022-05-16 07:52:18.339",0.0637835,0
﻿"2022-05-16 07:57:18.341",0.0637835,0
﻿"2022-05-16 08:02:18.333",0.0637835,0
﻿"2022-05-16 08:07:18.334",0.0637835,0
﻿"2022-05-16 08:12:18.339",0.0637835,0
﻿"2022-05-16 08:17:18.326",0.0637835,0
﻿"2022-05-16 08:22:18.331",0.0637835,0
﻿"2022-05-16 08:27:18.323",0.0637835,0
﻿"2022-05-16 08:32:18.324",0.0637835,0
﻿"2022-05-16 08:37:18.328",0.0637835,0
﻿"2022-05-16 08:42:18.319",0.0637835,0
﻿"2022-05-16 08:47:18.321",0.0637835,0
﻿"2022-05-16 08:52:18.325",0.0637835,0
﻿"2022-05-16 08:57:18.330",0.0637835,0
﻿"2022-05-16 09:02:18.317",0.0637835,0
﻿"2022-05-16 09:07:18.307",0.0637835,0
﻿"2022-05-16 09:12:18.310",0.0637835,0
﻿"2022-05-16 09:17:18.314",0.0637835,0
﻿"2022-05-16 09:22:18.305",0.0637835,0
﻿"2022-05-16 09:27:18.307",0.0637835,0
﻿"2022-05-16 09:32:18.311",0.0637835,0
﻿"2022-05-16 09:37:18.305",0.0637835,0
﻿"2022-05-16 09:42:18.304",0.0637835,0
﻿"2022-05-16 09:47:18.309",0.0637835,0
﻿"2022-05-16 09:52:18.314",0.0637835,0
﻿"2022-05-16 09:57:18.301",0.0637835,0
﻿"2022-05-16 10:02:18.305",0.0637835,0
﻿"2022-05-16 10:07:18.296",0.0637835,0
﻿"2022-05-16 10:12:18.298",0.0637835,0
﻿"2022-05-16 10:17:18.303",0.0637835,0
﻿"2022-05-16 10:22:18.295",0.0637835,0
﻿"2022-05-16 10:27:18.295",0.0637835,0
﻿"2022-05-16 10:32:18.300",0.0637835,0
﻿"2022-05-16 10:37:18.291",0.0637835,0
﻿"2022-05-16 10:42:18.292",0.0637835,0
﻿"2022-05-16 10:47:18.297",0.0637835,0
﻿"2022-05-16 10:52:18.291",0.0637835,0
﻿"2022-05-16 10:57:18.289",0.0637835,0
﻿"2022-05-16 11:02:18.294",0.0637835,0
﻿"2022-05-16 11:07:18.298",0.0637835,0
﻿"2022-05-16 11:12:18.290",0.0637835,0
﻿"2022-05-16 11:17:18.291",0.0637835,0
﻿"2022-05-16 11:22:18.296",0.0637835,0
﻿"2022-05-16 11:27:18.288",0.0637835,0
﻿"2022-05-16 11:32:18.288",0.0637835,0
﻿"2022-05-16 11:37:18.293",0.0637835,0
﻿"2022-05-16 11:42:18.297",0.0637835,0
﻿"2022-05-16 11:47:18.285",0.0637835,0
﻿"2022-05-16 11:52:18.290",0.0637835,0
﻿"2022-05-16 11:57:18.294",0.0637835,0
﻿"2022-05-16 12:02:18.282",0.0637835,0
﻿"2022-05-16 12:07:18.287",0.0637835,0
﻿"2022-05-16 12:12:18.291",0.0637835,0
﻿"2022-05-16 12:17:18.281",0.0637835,0
﻿"2022-05-16 12:22:18.284",0.0637835,0
﻿"2022-05-16 12:27:18.274",0.0637835,0
﻿"2022-05-16 12:32:18.276",0.0637835,0
﻿"2022-05-16 12:37:18.281",0.0637835,0
﻿"2022-05-16 12:42:18.272",0.0637835,0
﻿"2022-05-16 12:47:18.274",0.0637835,0
﻿"2022-05-16 12:52:18.278",0.0637835,0
﻿"2022-05-16 12:57:18.282",0.0637835,0
﻿"2022-05-16 13:02:18.272",0.0637835,0
﻿"2022-05-16 13:07:18.274",0.0637835,0
﻿"2022-05-16 13:12:18.280",0.0637835,0
﻿"2022-05-16 13:17:18.267",0.0637835,0
﻿"2022-05-16 13:22:18.272",0.0637835,0
﻿"2022-05-16 13:27:18.260",0.0637835,0
﻿"2022-05-16 13:32:18.264",0.0637835,0
﻿"2022-05-16 13:37:18.269",0.0637835,0
﻿"2022-05-16 13:42:18.258",0.0637835,0
﻿"2022-05-16 13:47:18.262",0.0637835,0
﻿"2022-05-16 13:52:18.266",0.0637835,0
﻿"2022-05-16 13:57:18.257",0.0637835,0
﻿"2022-05-16 14:02:18.259",0.0637835,0
﻿"2022-05-16 14:07:18.250",0.0637835,0
﻿"2022-05-16 14:12:18.251",0.0637835,0
﻿"2022-05-16 14:17:18.255",0.0637835,0
﻿"2022-05-16 14:22:18.260",0.0637835,0
﻿"2022-05-16 14:27:18.249",0.0637835,0
﻿"2022-05-16 14:32:18.252",0.0637835,0
﻿"2022-05-16 14:37:18.257",0.0637835,0
